n,alpha,beta,rep,N_opt,theta22_hat,sigma2_hat,h_hat
1000,5.0,2.0,88,1,669.7482416300983,1.013303834620972,0.13956587081455385
1000,5.0,2.0,89,1,106.40260852947591,0.9713790356769135,0.19994055767351918
1000,5.0,2.0,90,2,115095.96179216016,1.0126343815878924,0.04985309497723705
1000,5.0,2.0,91,1,847.3911308773933,1.0207547811140179,0.13334634326098366
1000,5.0,2.0,92,1,314.0712022023271,1.0479179702251376,0.1634833178693733
1000,5.0,2.0,93,1,312.50208484799055,1.0427051363881608,0.16348402728514483
1000,5.0,2.0,94,1,674.3954481191332,1.0343136013433158,0.13994620628895163
1000,5.0,2.0,95,1,68.51842661321163,1.043655442864651,0.221494813357454
1000,5.0,2.0,96,1,729.8684790416722,0.9306492472243494,0.13487202971303822
1000,5.0,2.0,97,1,348.21811809319945,0.9444239238208102,0.15684718622649496
1000,5.0,2.0,98,1,426.74135307209315,1.0225302202493016,0.1530086182743438
1000,5.0,2.0,99,1,149.15424334547296,0.9436752531383716,0.18580226310414086
1000,5.0,2.0,100,1,286.8350651512508,0.9610988520942941,0.16362165161446035
1000,0.5,0.5,1,2,99377.70356605857,0.9690020524826406,0.05088862973581507
1000,0.5,0.5,2,2,31130.51370890519,1.0475063257319726,0.06519400812259157
1000,0.5,0.5,3,3,251507.0804219071,0.9335642564070161,0.041950042851481635
1000,0.5,0.5,4,2,69013.70299023413,0.9307783852454896,0.054299496264227955
1000,0.5,0.5,5,3,149786.34540143562,0.9851962611004246,0.04703527796611564
1000,0.5,0.5,6,3,123654.28995844242,1.0485937561659804,0.04948723905540663
1000,0.5,0.5,7,2,90708.34016358592,0.9634680365746816,0.05176683665680096
1000,0.5,0.5,8,2,76900.17515997964,0.9328977048546956,0.053161221095968485
1000,0.5,0.5,9,3,88997.05639346699,1.0212184152130455,0.0525729331562389
1000,0.5,0.5,10,3,43055.29761033937,0.9401610702134725,0.05979277953922169
1000,0.5,0.5,11,2,87315.44316244232,1.0275263452078334,0.05283892696266096
1000,0.5,0.5,12,2,98120.32737036565,0.9652030275850234,0.050978323187200275
1000,0.5,0.5,13,2,79495.21127058296,1.0863816174165053,0.05444298102332462
1000,0.5,0.5,14,2,73278.02706236066,1.0434063395013204,0.05489206254474799
1000,0.5,0.5,15,3,57197.214640980674,0.8956141942306033,0.05594519943860232
1000,0.5,0.5,16,2,73420.33516704888,0.9549520494824625,0.05390718444336149
1000,0.5,0.5,17,2,91429.54213915156,1.047238930349415,0.05255396113720034
1000,0.5,0.5,18,3,112619.22156547544,1.0344404542641015,0.05028427628160695
1000,0.5,0.5,19,2,50241.66397737255,1.0138104168812845,0.05885619146116598
1000,0.5,0.5,20,3,127571.22797335738,0.9677517682297039,0.04839671189380981
1000,0.5,0.5,21,4,901153.1005304015,0.9204658983749331,0.032408239022965885
1000,0.5,0.5,22,3,264914.71514193265,0.9820942907956927,0.04193947886044741
1000,0.5,0.5,23,2,82301.63266486579,1.0054468242648502,0.05323579451819448
1000,0.5,0.5,24,2,61811.83462045278,1.009177217775486,0.05641476321130726
1000,0.5,0.5,25,2,73179.1628088816,0.9751015355975702,0.054168410203081094
1000,0.5,0.5,26,4,1240724.9285813125,0.9826702206874158,0.03080066308987733
1000,0.5,0.5,27,5,17182326.033390515,0.9809251340803223,0.018202221305277825
1000,0.5,0.5,28,2,93794.4957951624,0.9733954158400788,0.051527135234679826
1000,0.5,0.5,29,3,70218.28550060849,1.068541300609247,0.05562651179223539
1000,0.5,0.5,30,3,126199.99503204222,1.0188378431685907,0.049003009725546706
1000,0.5,0.5,31,2,90431.7726841092,1.1590561472298806,0.05374898841017828
1000,0.5,0.5,32,2,60249.62501362359,0.9767226902780055,0.05633483084449217
1000,0.5,0.5,33,2,54489.786871978366,0.9685384080118314,0.05738177213635021
1000,0.5,0.5,34,3,146466.04613803464,1.0546501904190835,0.04789474930410153
1000,0.5,0.5,35,2,54398.01783003173,1.0826450267849153,0.05869406800580399
1000,0.5,0.5,36,2,79990.82460837855,1.002489053287452,0.05350834294770973
1000,0.5,0.5,37,2,81604.64852083419,0.9514807492546195,0.05274127571003807
1000,0.5,0.5,38,2,79804.13809590701,0.9995328720741954,0.05350174448060167
1000,0.5,0.5,39,2,44349.14926530334,0.979150592621419,0.05992478001784099
1000,0.5,0.5,40,2,86055.17924872563,1.0648481980732587,0.053372278830375
1000,0.5,0.5,41,2,109610.98760669726,1.0032435070004968,0.05024861111465432
1000,0.5,0.5,42,2,67373.0628093407,1.0359980231522186,0.055742717362230174
1000,0.5,0.5,43,2,78592.65858377739,0.9558843261461862,0.053188565919352795
1000,0.5,0.5,44,2,73023.86934444468,1.0233632176320986,0.05471754468379088
1000,0.5,0.5,45,2,67426.67090914311,0.9839440561918347,0.055162170548295385
1000,0.5,0.5,46,3,77766.67296478304,1.0093538932218438,0.053884467762329795
1000,0.5,0.5,47,2,54030.898382904925,0.9549553527425908,0.057316780056743274
1000,0.5,0.5,48,2,69061.9530975839,1.0403727351040124,0.05551414175866948
1000,0.5,0.5,49,2,88548.25233623474,1.015395516166865,0.05256596703056265
1000,0.5,0.5,50,2,59881.66847104293,0.9666943662986561,0.05628759175164642
1000,0.5,0.5,51,2,43802.73592482769,1.027437813779344,0.06065470159681727
1000,0.5,0.5,52,2,102244.16935727934,0.9984415993875684,0.050903826750621134
1000,0.5,0.5,53,2,65391.453231338026,1.0190430817982223,0.05589177731342698
1000,0.5,0.5,54,2,45277.162693683014,0.9729635335424932,0.059601485031580526
1000,0.5,0.5,55,2,80234.51267529189,0.9830200234164688,0.05326646032114975
1000,0.5,0.5,56,3,225252.65568719112,0.9678253992359593,0.043195551969483124
1000,0.5,0.5,57,3,137215.2254247123,1.0196796006222886,0.04819765341553163
1000,0.5,0.5,58,5,6760590.602005031,1.0253013460419438,0.022130283979559958
1000,0.5,0.5,59,3,100825.62418553069,1.0218312629757076,0.051283217175117655
1000,0.5,0.5,60,2,87268.79043014732,1.0128033942898171,0.05269226255857344
1000,0.5,0.5,61,2,53945.35464749872,0.9942344122437345,0.05779903086279457
1000,0.5,0.5,62,2,68334.04706721431,0.9846597484544103,0.0550228925338252
1000,0.5,0.5,63,2,82762.84953670939,1.006099612403198,0.05318323100456567
1000,0.5,0.5,64,2,86634.3938596757,1.0426182436193567,0.05307629565542419
1000,0.5,0.5,65,2,87181.35375066832,1.0153555731985424,0.05272936223849207
1000,0.5,0.5,66,3,71869.96213010472,1.0093426411014865,0.05474088947068376
1000,0.5,0.5,67,2,57150.0418251941,1.0009620837307613,0.05721288181085957
1000,0.5,0.5,68,2,61350.7088293241,0.9214516455002507,0.05548098998639943
1000,0.5,0.5,69,2,76032.27363597063,1.0677827320635516,0.054740730921458494
1000,0.5,0.5,70,2,85182.68116486332,1.0468632248490528,0.053299279284189253
1000,0.5,0.5,71,2,92308.4981457244,1.039946258409907,0.052380236046411024
1000,0.5,0.5,72,2,58413.92531575339,0.963876469006479,0.056534636776626915
1000,0.5,0.5,73,2,66957.45396774754,1.0017435498912712,0.055437691010046045
1000,0.5,0.5,74,4,899127.5907160775,0.9157704776395323,0.03238968107015091
1000,0.5,0.5,75,2,45220.77583418608,1.0016131368275465,0.059963366798147864
1000,0.5,0.5,76,2,68940.15682359367,1.041815699093476,0.05554913939889153
1000,0.5,0.5,77,2,62068.115297482684,1.0300611127574675,0.056599487091163844
1000,0.5,0.5,78,2,64281.31347313433,0.9319649682473484,0.055090482744889376
1000,0.5,0.5,79,3,143392.99756218542,0.8934452786369766,0.04652877426328603
1000,0.5,0.5,80,2,86192.4229027104,1.0093920506112373,0.05278758175969474
1000,0.5,0.5,81,2,67592.89529480577,1.0053700735872435,0.055373068381233105
1000,0.5,0.5,82,2,69248.3986391061,0.9521518718907284,0.05450958894145026
1000,0.5,0.5,83,3,88578.28999322526,0.9229316061820781,0.05156820970395827
1000,0.5,0.5,84,3,116428.27836203424,0.9679342036224687,0.04929139179498772
1000,0.5,0.5,85,2,73438.89886064442,0.9749337078307143,0.05412817627902578
1000,0.5,0.5,86,2,64971.79219317383,0.9984139383682443,0.055735354353362215
1000,0.5,0.5,87,2,51792.69414767818,1.0608447553754878,0.05903237756666046
1000,0.5,0.5,88,2,104735.89954975546,1.0204902671675034,0.050881073884036405
1000,0.5,0.5,89,2,79781.24302468314,0.9857217539024838,0.053356129430849615
1000,0.5,0.5,90,2,83131.68125509929,0.9469477896024368,0.052495914178174785
1000,0.5,0.5,91,3,102004.79881697366,0.9141768675043969,0.05003749199896077
1000,0.5,0.5,92,2,54237.73162166298,1.0302476057156105,0.05814891666674779
1000,0.5,0.5,93,2,69829.64809618646,1.0504569650082087,0.05549850586609126
1000,0.5,0.5,94,2,89326.67564133208,1.0111417266305753,0.05242999074783042
1000,0.5,0.5,95,2,39291.234507576744,1.0064232349484417,0.06173203659045072
1000,0.5,0.5,96,2,55741.885340320376,0.9957654210311601,0.05743924017990012
1000,0.5,0.5,97,3,73148.76947551496,1.040332808601935,0.05487905987183245
1000,0.5,0.5,98,2,49049.283261275734,1.0131223533233522,0.059131576153544814
1000,0.5,0.5,99,2,57535.65010647623,0.9902989631494147,0.05701373185105484
1000,0.5,0.5,100,2,63157.740825727546,0.9449022957600149,0.05543775979007387
10000,2.0,2.0,1,3,18523.619646653035,1.0097205850669002,0.04530109293658933
10000,2.0,2.0,2,5,69101.50141311942,0.9981279647856639,0.03473388458256235
10000,2.0,2.0,3,3,11349.88746953204,0.9961040767593123,0.04982831958689949
10000,2.0,2.0,4,3,15467.127748593623,1.00359423111977,0.046907609992591616
10000,2.0,2.0,5,3,10643.057309492622,0.9869039681440902,0.050379668763343176
10000,2.0,2.0,6,2,6065.710023014741,1.0052700669733388,0.05658402411695278
10000,2.0,2.0,7,3,14086.554202597816,0.9954610700682006,0.047715283754138256
10000,2.0,2.0,8,2,7652.732564895988,0.9980014690915491,0.05393572708736837
10000,2.0,2.0,9,3,19484.65438427738,1.0098483438042667,0.044846267081227006
10000,2.0,2.0,10,3,11768.802351935074,0.9699688278173549,0.04920607344453179
10000,2.0,2.0,11,3,11678.810696060604,1.0376740275090859,0.04995121707789847
10000,2.0,2.0,12,4,28212.7137320489,0.9920057966164422,0.04149802981766767
10000,2.0,2.0,13,3,18161.31175969894,0.9830601739012064,0.04523766566730676
10000,2.0,2.0,14,3,10709.2564466667,0.9998391237887766,0.0504484434026082
10000,2.0,2.0,15,3,9899.533855474088,1.0138808284715903,0.05139111519354748
10000,2.0,2.0,16,3,12129.300696452638,0.9939500728770502,0.049149530126739144
10000,2.0,2.0,17,3,13304.253905292178,1.0172144423157718,0.04847278887086158
10000,2.0,2.0,18,5,99787.28746428007,0.9980246616588284,0.032272069787636824
10000,2.0,2.0,19,4,20255.721611356206,1.000131529505447,0.04441355007678259
10000,2.0,2.0,20,3,22280.520502337058,0.9899121767601938,0.04348584121198878
10000,2.0,2.0,21,5,174739.4321992526,1.0182326810213267,0.028967087502055826
10000,2.0,2.0,22,4,36966.412547042986,1.0055075478876545,0.03942114321430836
10000,2.0,2.0,23,2,7237.385807662225,0.9930807070248444,0.054487160112742274
10000,2.0,2.0,24,3,10303.128730228109,0.9964309083020555,0.05080532358137959
10000,2.0,2.0,25,5,66120.77894718923,0.9900474567942251,0.034984624682317084
10000,2.0,2.0,26,3,28199.142985986888,0.9859698432685918,0.041451395237555796
10000,2.0,2.0,27,4,17051.335018504717,0.9901473748536957,0.045877727709999636
10000,2.0,2.0,28,3,16937.861240114416,0.9992282655080019,0.04602299069519572
10000,2.0,2.0,29,2,6943.951764434351,1.0070779531246592,0.055094073935337294
10000,2.0,2.0,30,3,9678.036122284557,0.9957349018628487,0.05143809866258867
10000,2.0,2.0,31,3,11719.430627540849,1.0004659929592512,0.04955332178754604
10000,2.0,2.0,32,2,7266.30938911697,0.9681700507639679,0.0541677954228529
10000,2.0,2.0,33,3,14543.926762097728,1.0193427350717468,0.04763666172880166
10000,2.0,2.0,34,3,11395.65168438374,1.0135219652031606,0.04996114796419307
10000,2.0,2.0,35,2,6385.989349814731,1.0490129251780036,0.05648383019377818
10000,2.0,2.0,36,3,10794.984605532034,1.0028509607774891,0.05039836904872072
10000,2.0,2.0,37,3,13379.619306433382,0.9899652569887558,0.048155827291671276
10000,2.0,2.0,38,3,11349.548778456907,1.0184187231304807,0.05004989431094628
10000,2.0,2.0,39,3,11581.266958793542,1.0140237713347098,0.04980489416547239
10000,2.0,2.0,40,3,16347.317388488049,0.9900005808055065,0.04626487571361483
10000,2.0,2.0,41,3,9495.118135990251,1.0225790956121887,0.05191022561389674
10000,2.0,2.0,42,2,6172.080154827498,0.9973994178886388,0.05629905685847261
10000,2.0,2.0,43,4,20261.459703429777,1.0048435890501881,0.044452803527591046
10000,2.0,2.0,44,3,13286.203702090164,1.0093728189112183,0.04841096599311953
10000,2.0,2.0,45,3,8557.761858397671,0.9726327495105045,0.052472450581169006
10000,2.0,2.0,46,2,6138.715852040744,1.003010663000109,0.05642339480253595
10000,2.0,2.0,47,2,8844.530537468669,0.9929949127420681,0.052344138501696266
10000,2.0,2.0,48,3,10572.855448266875,0.9974244922333408,0.05055349148917133
10000,2.0,2.0,49,3,9256.543702973513,1.004168731177056,0.05198585324323848
10000,2.0,2.0,50,5,58271.93631943209,1.0095027029809847,0.03601995916980795
10000,2.0,2.0,51,3,8192.011494397824,1.016294269774338,0.05339977088260948
10000,2.0,2.0,52,3,10683.52726024673,1.0152716979067515,0.050627575772669846
10000,2.0,2.0,53,3,10447.91071441599,1.0227854268717673,0.050928938530424614
10000,2.0,2.0,54,4,27074.95238723278,1.009911999241598,0.04199105392208483
10000,2.0,2.0,55,3,24203.784935843418,0.9913266088636339,0.04278389349956745
10000,2.0,2.0,56,3,10258.840641240924,0.9873771881154636,0.050756371798542275
10000,2.0,2.0,57,3,5941.0511196108455,0.999897241942757,0.05675864579931988
10000,2.0,2.0,58,3,13916.53066259744,1.0079916161008498,0.04795112454824174
10000,2.0,2.0,59,3,30004.436634122027,0.9918440366311881,0.040988798757553756
10000,2.0,2.0,60,3,11947.10347003311,0.9828845418750002,0.04918827414268266
10000,2.0,2.0,61,3,7495.8411099559235,1.0081068691047341,0.05426887881470348
10000,2.0,2.0,62,3,11257.084908129587,1.0265659838791956,0.05021180047277095
10000,2.0,2.0,63,3,15979.700929202056,1.0040530368591896,0.04660700656054271
10000,2.0,2.0,64,4,32471.28776465916,1.009804478446111,0.040491248213959476
10000,2.0,2.0,65,4,36937.95235900299,1.0259107083947199,0.03958593963819055
10000,2.0,2.0,66,3,7121.782380411157,0.9889011847327371,0.054616824814471
10000,2.0,2.0,67,3,7362.550730983869,1.0234682094865017,0.05462894585920856
10000,2.0,2.0,68,3,9875.567214429291,0.9881967393164522,0.051152855504771805
10000,2.0,2.0,69,3,9240.545173674163,1.0135320193371093,0.0521004632283374
10000,2.0,2.0,70,5,87237.78763510277,1.0307044587935115,0.03336564395881081
10000,2.0,2.0,71,3,12101.623832397248,0.9864916028354297,0.0490979724198824
10000,2.0,2.0,72,3,9398.7106268534,0.998085570212356,0.05176467701007273
10000,2.0,2.0,73,3,13170.33013859214,0.9971578472541435,0.04837790516512538
10000,2.0,2.0,74,3,12419.72197507253,0.9830280220143426,0.04880950616573496
10000,2.0,2.0,75,3,10084.914968147048,0.9974420523360861,0.05103365760842255
10000,2.0,2.0,76,3,12179.222784251888,0.9996930593111767,0.049165790845517865
10000,2.0,2.0,77,3,11267.05275988336,0.9778029324724382,0.049716644615594004
10000,2.0,2.0,78,4,12044.824169629836,1.0193615989441362,0.04946740971011814
10000,2.0,2.0,79,3,10112.64575875119,1.0014559123276567,0.05104662305109444
10000,2.0,2.0,80,3,16398.84932111682,0.997952428890195,0.046309799605087604
10000,2.0,2.0,81,3,14874.29596154404,1.0076141855505645,0.04731351130044077
10000,2.0,2.0,82,3,10987.567949136139,1.0067414593589237,0.05025935200185485
10000,2.0,2.0,83,3,7566.475605678227,0.959397554792804,0.05363331032506632
10000,2.0,2.0,84,2,4066.6878742811823,1.0199963736585251,0.06147310732379045
10000,2.0,2.0,85,5,32958.56140828007,0.9907126365529502,0.04021698414651821
10000,2.0,2.0,86,5,205123.63346844737,1.0048596128323588,0.02797895868683375
10000,2.0,2.0,87,2,6343.352561872989,0.994982426817805,0.05596453774592003
10000,2.0,2.0,88,3,19300.731867382437,0.9903747046590604,0.04475677251335105
10000,2.0,2.0,89,5,92242.41264959094,0.9996531617253819,0.03279422310509171
10000,2.0,2.0,90,3,8352.507153757026,0.9785985538106475,0.0527923690740058
10000,2.0,2.0,91,3,9919.350598195118,0.9999715733341118,0.051228836409359484
10000,2.0,2.0,92,4,21622.06423170689,1.002976774117541,0.04386239620094607
10000,2.0,2.0,93,3,8185.011122448912,1.0172850242930485,0.0534193112604301
10000,2.0,2.0,94,4,33164.199750275984,1.0055280389503745,0.04028640751300395
10000,2.0,2.0,95,3,10058.294115590646,1.0097208970671951,0.05118574298056459
10000,2.0,2.0,96,2,6200.473202976575,0.9962943467352271,0.05623493209915287
10000,2.0,2.0,97,4,22900.22268061365,0.9908313101110143,0.04325592585459563
10000,2.0,2.0,98,3,8870.052858325995,1.026747138969458,0.05266487619346509
10000,2.0,2.0,99,3,8084.789982262252,0.9971476892308067,0.053337389698591677
10000,2.0,2.0,100,3,10511.22523035412,1.0084026710684522,0.050723561320981846
10000,2.0,5.0,1,2,34067.59120583195,1.0092356867546082,0.04009995111508627
10000,2.0,5.0,2,2,32697.679253568906,0.9972712641410632,0.04033414767645538
10000,2.0,5.0,3,2,30164.675791554488,0.9990330069016136,0.04100434169512242
10000,2.0,5.0,4,2,44028.27670858931,0.9992032392226157,0.03801876788154462
10000,2.0,5.0,5,4,113238.02711655715,0.9879462516422605,0.03140232568966767
10000,2.0,5.0,6,3,61287.32726452384,1.0066052732463788,0.03563783499220318
10000,2.0,5.0,7,2,41585.71986759966,0.9847124566871946,0.03834304952276541
10000,2.0,5.0,8,5,644290.9187456002,0.9953492970689755,0.022212237563777656
10000,2.0,5.0,9,2,33332.481834749946,0.991907524118558,0.04013602102965175
10000,2.0,5.0,10,2,36446.36482223934,0.9966413024882314,0.0394630403437484
10000,2.0,5.0,11,2,35099.21121762882,1.0023636041008708,0.03980697676645285
10000,2.0,5.0,12,2,35115.409307434216,1.0089609186535782,0.03985556138689519
10000,2.0,5.0,13,2,47007.89423307132,1.004799242922892,0.037566030719570945
10000,2.0,5.0,14,2,44538.453204494115,1.0210909748543737,0.038096008096287944
10000,2.0,5.0,15,2,39636.47564989,1.0126053978908454,0.03892984281668278
10000,2.0,5.0,16,2,39882.48616680855,0.9947612781411028,0.03874368620212567
10000,2.0,5.0,17,2,34026.262002421725,1.014969943837059,0.04015516334297108
10000,2.0,5.0,18,2,39579.50057415717,1.0248773610175357,0.03903497691678788
10000,2.0,5.0,19,2,37398.49338334658,0.9953755396912448,0.03925004693009597
10000,2.0,5.0,20,2,31424.36588845166,1.021493642187573,0.04085144639721145
10000,2.0,5.0,21,2,34516.46041000401,1.016461380562855,0.04005221462666859
10000,2.0,5.0,22,2,39504.8869438232,1.0085331758815332,0.03892436012983228
10000,2.0,5.0,23,2,37039.315014684835,0.9849320081168135,0.039243006275762604
10000,2.0,5.0,24,2,40915.598408230624,0.9887926651832435,0.03849965826976558
10000,2.0,5.0,25,2,44249.683352376094,1.0006018241775723,0.03799127190406421
10000,2.0,5.0,26,2,50575.53418024575,1.0003879031913465,0.03698785951764451
10000,2.0,5.0,27,3,129681.22068040735,1.0069509124351803,0.03067890473588951
10000,2.0,5.0,28,2,36210.9225527715,0.9970524012789714,0.03951748414440433
10000,2.0,5.0,29,2,51668.04956722882,1.0320635887898322,0.03706043278662
10000,2.0,5.0,30,2,36999.12128461774,1.005035726244322,0.039410471153231756
10000,2.0,5.0,31,2,40957.85890582308,0.976280188956568,0.03839379618244139
10000,2.0,5.0,32,2,39970.41540881185,0.975086388397451,0.03857220758034367
10000,2.0,5.0,33,5,774266.1955706337,1.0044737340060907,0.021449800939724893
10000,2.0,5.0,34,2,40591.89280394298,1.014960316743544,0.03876283751584357
10000,2.0,5.0,35,2,36492.83125869925,0.9955932449998867,0.03944468437747152
10000,2.0,5.0,36,2,28844.84203107714,1.0001217399720823,0.04138191167765823
10000,2.0,5.0,37,2,38503.602297503385,0.9803043797233791,0.038903217826308546
10000,2.0,5.0,38,2,48294.73404062168,1.0126269439570479,0.037421703108712394
10000,2.0,5.0,39,2,28607.99216967997,0.9804474788102377,0.041285828105418226
10000,2.0,5.0,40,3,47283.31471481212,1.017078238756707,0.03761342649663472
10000,2.0,5.0,41,2,48848.46180033319,1.022498250634633,0.03740898674092897
10000,2.0,5.0,42,2,37134.423644021095,1.018729346084113,0.039488445231059335
10000,2.0,5.0,43,2,36493.30700007149,1.024962863386292,0.03967460309771071
10000,2.0,5.0,44,3,78953.74476472315,1.0282610689847789,0.03402199221420279
10000,2.0,5.0,45,2,31328.64063909845,0.9943827151072698,0.04065706386625543
10000,2.0,5.0,46,2,48406.2651516727,0.998208226277695,0.03729731107052036
10000,2.0,5.0,47,2,35142.381668994465,0.9956759922409176,0.039743945419826426
10000,2.0,5.0,48,2,30776.687331725763,0.9820834740717173,0.04070042226091928
10000,2.0,5.0,49,3,45152.10012448087,0.9834267417848981,0.03770738546584551
10000,2.0,5.0,50,3,141744.67146878593,0.9856995240326581,0.03000966655561048
10000,2.0,5.0,51,2,44150.897876327006,0.9922332237020803,0.03794446674428116
10000,2.0,5.0,52,2,47125.17896376859,1.0074331618219636,0.03756697751083981
10000,2.0,5.0,53,2,41175.68931610521,1.002728575659921,0.03855867586870824
10000,2.0,5.0,54,3,84171.29744926325,1.0090586795322092,0.03346293956149509
10000,2.0,5.0,55,2,45223.80664272237,1.0030476443759064,0.03784465044657358
10000,2.0,5.0,56,2,41561.18303431147,0.9858106012701014,0.03835612501522591
10000,2.0,5.0,57,2,31571.01188787827,1.0073661824652376,0.040699903733119346
10000,2.0,5.0,58,2,34418.313166145446,1.0061367340885867,0.03999328643292994
10000,2.0,5.0,59,2,43178.66970116042,1.0127959549290213,0.03827050111303881
10000,2.0,5.0,60,2,37258.37431730833,0.9787472895666031,0.03914740177001614
10000,2.0,5.0,61,2,30844.24006231582,1.0072196291495608,0.040888730801412164
10000,2.0,5.0,62,2,29669.307145118408,0.9933207936301071,0.041093206763064064
10000,2.0,5.0,63,2,32086.295381336244,1.001091109419373,0.040517665461416635
10000,2.0,5.0,64,2,36704.78487044515,1.0043093304266084,0.039467768464146694
10000,2.0,5.0,65,2,37804.52326694629,0.9734810060583043,0.03899153675495309
10000,2.0,5.0,66,2,39276.414015838345,1.0028243495685345,0.03892532229243852
10000,2.0,5.0,67,2,33527.27099094328,1.0170271575455245,0.040290297845928934
10000,2.0,5.0,68,2,42696.20234100631,0.9666375841101346,0.03800042857514669
10000,2.0,5.0,69,2,46592.84496854209,0.9770069139161075,0.03742219783867398
10000,2.0,5.0,70,2,37135.899335544724,0.9809495545216148,0.03919080232398304
10000,2.0,5.0,71,2,35942.19637865091,1.0061309270662648,0.03964821010122696
10000,2.0,5.0,72,2,26637.76615438929,1.0076679282712095,0.04210925284564751
10000,2.0,5.0,73,2,27223.276326778316,1.0081515665059642,0.04193056326460419
10000,2.0,5.0,74,2,38851.10533721301,0.9718418651380083,0.038766094826866826
10000,2.0,5.0,75,2,39294.80425205521,1.0020427638029923,0.03891560926404023
10000,2.0,5.0,76,2,39285.84651606804,1.027022752868737,0.03910951216468109
10000,2.0,5.0,77,2,34209.196773082214,1.0238924059822025,0.04018240233685653
10000,2.0,5.0,78,2,39620.551879772356,0.9953227314431284,0.038799156967367125
10000,2.0,5.0,79,2,37339.97566884356,0.9946649121749316,0.03925673373897953
10000,2.0,5.0,80,2,40097.69276224494,1.002278563941707,0.03876032594757774
10000,2.0,5.0,81,2,43339.98819927289,1.005526220705839,0.03818691118482074
10000,2.0,5.0,82,2,46587.65585583148,1.025665030003823,0.037788577765014604
10000,2.0,5.0,83,3,64169.23035077508,0.9871317105178566,0.035174121828496746
10000,2.0,5.0,84,2,41408.31829804088,1.0015036754366209,0.03850583980946488
10000,2.0,5.0,85,2,44073.693385851744,1.017031535164529,0.03814561345087334
10000,2.0,5.0,86,2,37694.46024494868,1.008157644260083,0.03928835022847556
10000,2.0,5.0,87,2,34129.63554260611,0.987563542754801,0.039911705698845196
10000,2.0,5.0,88,2,39028.45874940892,0.9937135794397903,0.03890358050109781
10000,2.0,5.0,89,2,53923.5202994797,0.9805470665794767,0.036370699232003124
10000,2.0,5.0,90,3,43023.245907150165,0.9841955397248409,0.03807932599966793
10000,2.0,5.0,91,3,62933.98767287256,1.0144832015236593,0.035504674113205605
10000,2.0,5.0,92,2,31010.99375374053,1.0035197474188213,0.04081461054264711
10000,2.0,5.0,93,2,43869.91471058201,0.9982358744909882,0.038038806799840175
10000,2.0,5.0,94,2,43849.6281143651,1.0075437414184967,0.03811300640904708
10000,2.0,5.0,95,2,63088.84991062379,0.9935390520541532,0.03533947352205155
10000,2.0,5.0,96,2,28807.972320426405,0.9848060759388282,0.04126493967300302
10000,2.0,5.0,97,2,36540.23010386578,0.9729935415371794,0.03925376740801788
10000,2.0,5.0,98,2,34455.65419492527,1.0047688091264992,0.03997373580784032
10000,2.0,5.0,99,2,44815.94972127659,1.0013951801898948,0.03790078344813379
10000,2.0,5.0,100,3,159967.5482938416,0.9834934173405988,0.029279356164511338
10000,5.0,2.0,1,1,218.042552874032,1.011758195149244,0.11018455027467708
10000,5.0,2.0,2,1,346.00493862418887,1.0010247601479927,0.1002503998077039
10000,5.0,2.0,3,1,161.82299331449076,1.0088861839030225,0.11688909542531066
10000,5.0,2.0,4,1,183.83722047898607,0.9685778089478104,0.1130196148048402
10000,5.0,2.0,5,1,153.4636770051516,1.020010517330235,0.11839501554515529
10000,5.0,2.0,6,1,204.49962311553773,1.0077130910984853,0.11151736178304154
10000,5.0,2.0,7,1,139.70020122024266,0.9895274532022369,0.11991120632528952
10000,5.0,2.0,8,1,287.81773849360104,0.994730343410573,0.10387981577733828
10000,5.0,2.0,9,1,167.81372192870424,1.0035428132398103,0.11591917883568012
10000,5.0,2.0,10,2,5716.556584268094,0.987391278264482,0.05705379862169757
10000,5.0,2.0,11,2,10159.106359655512,1.0320079011236734,0.051307294210532
10000,5.0,2.0,12,1,215.5718696507429,0.9962632203526126,0.11009561218684194
10000,5.0,2.0,13,1,235.34806851814184,1.0025958358999028,0.10831700932991035
10000,5.0,2.0,14,1,236.11491019260586,0.9934708005964045,0.10804879995313049
10000,5.0,2.0,15,1,174.59064022938006,0.9816480362774148,0.11449870579887562
10000,5.0,2.0,16,2,9317.699096082539,1.0269928868426133,0.052151326534139064
10000,5.0,2.0,17,2,3477.3833974620297,1.0089098354299442,0.06328977690147711
10000,5.0,2.0,18,4,122002.18219929661,1.0186969183359826,0.031127847318109136
10000,5.0,2.0,19,1,157.73700803306954,0.9901501144508041,0.11704883554725112
10000,5.0,2.0,20,1,208.0700514760041,0.9935932558488599,0.11081879434848536
10000,5.0,2.0,21,1,167.6278938153383,0.9926505310175819,0.1156920794249907
10000,5.0,2.0,22,1,144.80204923427462,0.9978382725627745,0.11925338045668936
10000,5.0,2.0,23,1,147.2558641580354,1.0127758195283978,0.119206998730107
10000,5.0,2.0,24,1,162.8986073066481,1.0095020131678276,0.11674857071963816
10000,5.0,2.0,25,1,212.52170264002459,0.987220074615187,0.11020866639103659
10000,5.0,2.0,26,1,202.09664487635402,0.973619847979406,0.11101449096468201
10000,5.0,2.0,27,1,154.98239410190763,1.0155661131419589,0.1180589118526371
10000,5.0,2.0,28,1,129.6502267011359,1.002296657874984,0.12202763917546591
10000,5.0,2.0,29,1,154.92719428557513,1.003880427223461,0.11779435407177836
